Station ID,Station,Year,Month,Day,DateTimeMax,Max,DateTimeMin,Min,Ave,Range,sda Max,sda Min,sda Ave,sda Range,sda,sdaMax>18,Date,Period,Group,Sort
P13,Maxfield Pit,2017,9,14,9/14/17 17:00,16.392,9/14/17 9:00,13.93,15.162,2.462,16.557,13.637,15.15,2.92,sda,,9/14/2017,c,6,28
P13,Maxfield Pit,2017,9,15,9/15/17 18:00,15.772,9/15/17 9:00,12.558,14.284,3.214,16.05,13.531,14.825,2.519,sda,,9/15/2017,c,6,28
P13,Maxfield Pit,2017,9,16,9/16/17 18:00,15.461,9/16/17 9:00,12.461,13.95,3,15.354,13.177,14.297,2.178,sda,,9/16/2017,,6,28
P13,Maxfield Pit,2017,9,17,9/17/17 19:00,14.864,9/17/17 9:00,13.882,14.44,0.982,14.794,12.884,13.882,1.91,sda,,9/17/2017,,6,28
P13,Maxfield Pit,2017,9,18,9/18/17 0:00,14.529,9/18/17 23:00,13.305,13.905,1.224,14.211,12.375,13.349,1.836,sda,,9/18/2017,,6,28
P13,Maxfield Pit,2017,9,19,9/19/17 16:00,13.642,9/19/17 8:00,12.243,12.919,1.399,13.756,12.02,12.944,1.735,sda,,9/19/2017,,6,28
P13,Maxfield Pit,2017,9,20,9/20/17 13:00,12.896,9/20/17 23:00,11.807,12.517,1.089,13.434,11.791,12.654,1.643,sda,,9/20/2017,,6,28
P13,Maxfield Pit,2017,9,21,9/21/17 17:00,12.316,9/21/17 8:00,10.369,11.426,1.947,13.191,11.279,12.279,1.912,sda,,9/21/2017,,6,28
P13,Maxfield Pit,2017,9,22,9/22/17 19:00,12.582,9/22/17 9:00,10.075,11.448,2.507,13.133,11.058,12.125,2.074,sda,,9/22/2017,,6,28
P13,Maxfield Pit,2017,9,23,9/23/17 18:00,13.209,9/23/17 9:00,10.858,11.921,2.351,13.304,11.017,12.209,2.287,sda,,9/23/2017,,6,28
P13,Maxfield Pit,2017,9,24,9/24/17 18:00,13.161,9/24/17 9:00,10.296,11.818,2.865,13.691,11.138,12.445,2.553,sda,,9/24/2017,,6,28
P13,Maxfield Pit,2017,9,25,9/25/17 18:00,14.122,9/25/17 8:00,11.759,12.828,2.363,14.123,11.433,12.819,2.69,sda,,9/25/2017,,6,28
P13,Maxfield Pit,2017,9,26,9/26/17 18:00,14.84,9/26/17 9:00,11.953,13.504,2.887,14.459,11.891,13.231,2.568,sda,,9/26/2017,,6,28
P13,Maxfield Pit,2017,9,27,9/27/17 18:00,15.605,9/27/17 9:00,12.654,14.172,2.951,14.449,11.933,13.278,2.516,sda,,9/27/2017,,6,28
P13,Maxfield Pit,2017,9,28,9/28/17 18:00,15.342,9/28/17 9:00,12.437,14.041,2.905,14.483,12.138,13.376,2.345,sda,,9/28/2017,,6,28
P13,Maxfield Pit,2017,9,29,9/29/17 17:00,14.936,9/29/17 23:00,13.281,14.335,1.655,14.16,11.859,13.102,2.3,sda,,9/29/2017,,6,28
P13,Maxfield Pit,2017,9,30,9/30/17 19:00,13.137,9/30/17 9:00,11.151,12.248,1.986,13.723,11.432,12.664,2.29,sda,,9/30/2017,,6,28
P13,Maxfield Pit,2017,10,1,10/1/17 16:00,13.401,10/1/17 23:00,11.734,12.501,1.667,13.125,10.827,12.08,2.297,sda,,10/1/2017,,6,28
P13,Maxfield Pit,2017,10,2,10/2/17 18:00,11.856,10/2/17 9:00,9.805,10.912,2.051,12.519,10.193,11.46,2.326,sda,,10/2/2017,,6,28
P13,Maxfield Pit,2017,10,3,10/3/17 18:00,11.783,10/3/17 9:00,8.965,10.44,2.818,11.985,9.47,10.821,2.516,sda,,10/3/2017,,6,28
P13,Maxfield Pit,2017,10,4,10/4/17 18:00,11.419,10/4/17 10:00,8.419,10.082,3,11.82,9.393,10.669,2.427,sda,,10/4/2017,,6,28
P13,Maxfield Pit,2017,10,5,10/5/17 18:00,11.102,10/5/17 9:00,7.995,9.705,3.107,11.533,9.044,10.372,2.489,sda,,10/5/2017,,6,28
P13,Maxfield Pit,2017,10,6,10/6/17 18:00,11.2,10/6/17 10:00,8.22,9.86,2.98,,,,,,,10/6/2017,,6,28
P13,Maxfield Pit,2017,10,7,10/7/17 17:00,11.977,10/7/17 5:00,10.614,11.18,1.363,,,,,,,10/7/2017,,6,28
P13,Maxfield Pit,2017,10,8,10/8/17 16:00,11.394,10/8/17 10:00,9.287,10.424,2.107,,,,,,,10/8/2017,,6,28
P14,Maxfield Wilder,2017,6,1,6/1/17 17:00,13.233,6/1/17 7:00,11.856,12.479,1.377,,,,,,,6/1/2017,,6,29
P14,Maxfield Wilder,2017,6,2,6/2/17 16:00,14.385,6/2/17 8:00,10.834,12.515,3.551,,,,,,,6/2/2017,,6,29
P14,Maxfield Wilder,2017,6,3,6/3/17 18:00,12.896,6/3/17 8:00,11.783,12.274,1.113,,,,,,,6/3/2017,,6,29
P14,Maxfield Wilder,2017,6,4,6/4/17 16:00,13.137,6/4/17 7:00,10.956,11.855,2.181,13.662,10.912,12.245,2.75,sda,,6/4/2017,,6,29
P14,Maxfield Wilder,2017,6,5,6/5/17 16:00,13.522,6/5/17 8:00,9.238,11.496,4.284,13.603,10.891,12.23,2.712,sda,,6/5/2017,,6,29
P14,Maxfield Wilder,2017,6,6,6/6/17 16:00,14.601,6/6/17 7:00,10.516,12.501,4.085,13.228,10.874,12.047,2.354,sda,,6/6/2017,,6,29
P14,Maxfield Wilder,2017,6,7,6/7/17 15:00,13.858,6/7/17 7:00,11.2,12.595,2.658,13.034,10.626,11.834,2.408,sda,,6/7/2017,,6,29
P14,Maxfield Wilder,2017,6,8,6/8/17 16:00,12.823,6/8/17 23:00,11.71,12.375,1.113,12.865,10.486,11.71,2.379,sda,,6/8/2017,,6,29
P14,Maxfield Wilder,2017,6,9,6/9/17 17:00,11.759,6/9/17 7:00,10.712,11.23,1.047,12.655,10.648,11.659,2.007,sda,,6/9/2017,,6,29
P14,Maxfield Wilder,2017,6,10,6/10/17 16:00,11.54,6/10/17 7:00,10.051,10.787,1.489,12.318,10.672,11.493,1.646,sda,,6/10/2017,,6,29
P14,Maxfield Wilder,2017,6,11,6/11/17 18:00,11.953,6/11/17 7:00,9.977,10.988,1.976,12.105,10.505,11.277,1.6,sda,,6/11/2017,,6,29
P14,Maxfield Wilder,2017,6,12,6/12/17 15:00,12.05,6/12/17 6:00,10.369,11.138,1.681,12.001,10.418,11.164,1.583,sda,,6/12/2017,,6,29
P14,Maxfield Wilder,2017,6,13,6/13/17 16:00,12.243,6/13/17 7:00,10.687,11.337,1.556,12.101,10.56,11.276,1.541,sda,,6/13/2017,,6,29
P14,Maxfield Wilder,2017,6,14,6/14/17 17:00,12.364,6/14/17 7:00,10.026,11.081,2.338,12.549,10.756,11.56,1.793,sda,,6/14/2017,,6,29
P14,Maxfield Wilder,2017,6,15,6/15/17 18:00,12.098,6/15/17 7:00,11.102,11.586,0.996,13.074,11.107,11.982,1.967,sda,,6/15/2017,,6,29
P14,Maxfield Wilder,2017,6,16,6/16/17 19:00,12.461,6/16/17 8:00,11.71,12.014,0.751,13.796,11.468,12.518,2.328,sda,,6/16/2017,,6,29
P14,Maxfield Wilder,2017,6,17,6/17/17 16:00,14.673,6/17/17 7:00,11.419,12.774,3.254,14.511,11.949,13.106,2.563,sda,,6/17/2017,,6,29
P14,Maxfield Wilder,2017,6,18,6/18/17 18:00,15.629,6/18/17 8:00,12.437,13.943,3.192,14.985,12.234,13.524,2.75,sda,,6/18/2017,,6,29
P14,Maxfield Wilder,2017,6,19,6/19/17 16:00,17.106,6/19/17 8:00,12.896,14.888,4.21,15.56,12.366,13.875,3.194,sda,,6/19/2017,,6,29
P14,Maxfield Wilder,2017,6,20,6/20/17 16:00,17.249,6/20/17 7:00,14.05,15.458,3.199,16.244,12.515,14.286,3.73,sda,,6/20/2017,,6,29
P14,Maxfield Wilder,2017,6,21,6/21/17 17:00,15.676,6/21/17 8:00,12.025,14.004,3.651,16.789,12.873,14.761,3.916,sda,,6/21/2017,,6,29
P14,Maxfield Wilder,2017,6,22,6/22/17 17:00,16.129,6/22/17 8:00,12.025,14.041,4.104,17.187,13.145,15.101,4.042,sda,,6/22/2017,,6,29
P14,Maxfield Wilder,2017,6,23,6/23/17 17:00,17.249,6/23/17 8:00,12.751,14.891,4.498,17.122,13.371,15.175,3.751,sda,,6/23/2017,,6,29
P14,Maxfield Wilder,2017,6,24,6/24/17 17:00,18.485,6/24/17 8:00,13.93,16.103,4.555,16.952,13.347,15.082,3.605,sda,,6/24/2017,,6,29
P14,Maxfield Wilder,2017,6,25,6/25/17 16:00,18.414,6/25/17 8:00,14.337,16.319,4.077,16.966,13.465,15.104,3.501,sda,,6/25/2017,,6,29
P14,Maxfield Wilder,2017,6,26,6/26/17 16:00,16.654,6/26/17 7:00,14.481,15.409,2.173,16.99,13.441,15.118,3.549,sda,,6/26/2017,,6,29
P14,Maxfield Wilder,2017,6,27,6/27/17 17:00,16.058,6/27/17 8:00,13.882,14.804,2.176,16.86,13.492,15.081,3.368,sda,,6/27/2017,,6,29
P14,Maxfield Wilder,2017,6,28,6/28/17 17:00,15.772,6/28/17 7:00,12.847,14.163,2.925,16.442,13.454,14.841,2.988,sda,,6/28/2017,,6,29
P14,Maxfield Wilder,2017,6,29,6/29/17 17:00,16.296,6/29/17 8:00,11.856,14.136,4.44,16.228,13.228,14.607,3,sda,,6/29/2017,,6,29
P14,Maxfield Wilder,2017,6,30,6/30/17 16:00,16.344,6/30/17 7:00,13.112,14.634,3.232,16.238,13.153,14.566,3.086,sda,,6/30/2017,,6,29
P14,Maxfield Wilder,2017,7,1,7/1/17 17:00,15.557,7/1/17 8:00,13.666,14.424,1.891,16.391,12.991,14.595,3.4,sda,,7/1/2017,,6,29
P14,Maxfield Wilder,2017,7,2,7/2/17 17:00,16.915,7/2/17 7:00,12.751,14.678,4.164,16.674,13.101,14.787,3.572,sda,,7/2/2017,,6,29
P14,Maxfield Wilder,2017,7,3,7/3/17 17:00,16.725,7/3/17 8:00,13.954,15.121,2.771,16.915,13.418,15.022,3.497,sda,,7/3/2017,,6,29
P14,Maxfield Wilder,2017,7,4,7/4/17 17:00,17.13,7/4/17 8:00,12.751,15.007,4.379,16.963,13.545,15.119,3.417,sda,,7/4/2017,,6,29
P14,Maxfield Wilder,2017,7,5,7/5/17 16:00,17.748,7/5/17 8:00,13.618,15.508,4.13,17.238,13.421,15.225,3.817,sda,,7/5/2017,,6,29
P14,Maxfield Wilder,2017,7,6,7/6/17 17:00,17.986,7/6/17 7:00,14.074,15.783,3.912,17.35,13.473,15.341,3.878,sda,,7/6/2017,,6,29
P14,Maxfield Wilder,2017,7,7,7/7/17 16:00,16.677,7/7/17 7:00,14.002,15.309,2.675,17.52,13.589,15.491,3.931,sda,,7/7/2017,,6,29
P14,Maxfield Wilder,2017,7,8,7/8/17 17:00,17.486,7/8/17 8:00,12.799,15.166,4.687,17.483,13.558,15.47,3.925,sda,,7/8/2017,,6,29
P14,Maxfield Wilder,2017,7,9,7/9/17 17:00,17.701,7/9/17 8:00,13.112,15.496,4.589,17.415,13.441,15.4,3.974,sda,,7/9/2017,,6,29
P14,Maxfield Wilder,2017,7,10,7/10/17 17:00,17.915,7/10/17 8:00,14.768,16.169,3.147,17.204,13.472,15.316,3.732,sda,,7/10/2017,,6,29
P14,Maxfield Wilder,2017,7,11,7/11/17 17:00,16.868,7/11/17 8:00,12.534,14.857,4.334,17.303,13.266,15.267,4.037,sda,,7/11/2017,,6,29
P14,Maxfield Wilder,2017,7,12,7/12/17 17:00,17.272,7/12/17 8:00,12.799,15.017,4.473,17.286,13.365,15.291,3.921,sda,,7/12/2017,,6,29
P14,Maxfield Wilder,2017,7,13,7/13/17 16:00,16.511,7/13/17 8:00,14.29,15.196,2.221,17.123,13.31,15.183,3.812,sda,,7/13/2017,,6,29
P14,Maxfield Wilder,2017,7,14,7/14/17 17:00,17.368,7/14/17 8:00,12.558,14.969,4.81,16.973,12.943,14.958,4.03,sda,,7/14/2017,,6,29
P14,Maxfield Wilder,2017,7,15,7/15/17 17:00,17.368,7/15/17 8:00,13.497,15.335,3.871,17.004,12.96,14.962,4.044,sda,,7/15/2017,c,6,29
P14,Maxfield Wilder,2017,7,16,7/16/17 17:00,16.558,7/16/17 8:00,12.727,14.736,3.831,16.99,13.015,14.976,3.975,sda,,7/16/2017,c,6,29
P14,Maxfield Wilder,2017,7,17,7/17/17 17:00,16.868,7/17/17 8:00,12.195,14.599,4.673,16.987,13.025,14.976,3.962,sda,,7/17/2017,c,6,29
P14,Maxfield Wilder,2017,7,18,7/18/17 17:00,17.082,7/18/17 8:00,12.654,14.881,4.428,16.977,13.094,14.997,3.882,sda,,7/18/2017,b,6,29
P14,Maxfield Wilder,2017,7,19,7/19/17 17:00,17.177,7/19/17 8:00,13.185,15.113,3.992,17.16,13.115,15.107,4.045,sda,,7/19/2017,b,6,29
P14,Maxfield Wilder,2017,7,20,7/20/17 17:00,16.487,7/20/17 8:00,14.361,15.196,2.126,17.598,13.523,15.487,4.076,sda,,7/20/2017,a,6,29
P14,Maxfield Wilder,2017,7,21,7/21/17 17:00,17.296,7/21/17 8:00,13.04,15.122,4.256,17.867,13.781,15.757,4.086,sda,,7/21/2017,a,6,29
P14,Maxfield Wilder,2017,7,22,7/22/17 17:00,18.652,7/22/17 8:00,13.642,16.103,5.01,18.111,14.001,15.994,4.111,sda,1,7/22/2017,a,6,29
P14,Maxfield Wilder,2017,7,23,7/23/17 17:00,19.627,7/23/17 7:00,15.581,17.395,4.046,18.356,14.206,16.223,4.15,sda,1,7/23/2017,a,6,29
P14,Maxfield Wilder,2017,7,24,7/24/17 17:00,18.747,7/24/17 8:00,14.002,16.49,4.745,18.607,14.347,16.421,4.261,sda,1,7/24/2017,a,6,29
P14,Maxfield Wilder,2017,7,25,7/25/17 17:00,18.794,7/25/17 8:00,14.194,16.541,4.6,18.73,14.433,16.535,4.297,sda,1,7/25/2017,a,6,29
P14,Maxfield Wilder,2017,7,26,7/26/17 17:00,18.889,7/26/17 8:00,14.625,16.713,4.264,18.655,14.384,16.496,4.271,sda,1,7/26/2017,a,6,29
P14,Maxfield Wilder,2017,7,27,7/27/17 17:00,18.247,7/27/17 8:00,15.342,16.583,2.905,18.577,14.159,16.383,4.418,sda,1,7/27/2017,a,6,29
P14,Maxfield Wilder,2017,7,28,7/28/17 17:00,18.152,7/28/17 8:00,13.642,15.923,4.51,18.658,14.207,16.456,4.452,sda,1,7/28/2017,a,6,29
P14,Maxfield Wilder,2017,7,29,7/29/17 18:00,18.129,7/29/17 8:00,13.305,15.829,4.824,18.818,14.255,16.566,4.564,sda,1,7/29/2017,a,6,29
P14,Maxfield Wilder,2017,7,30,7/30/17 18:00,19.08,7/30/17 8:00,14.002,16.6,5.078,19.145,14.456,16.814,4.689,sda,1,7/30/2017,a,6,29
P14,Maxfield Wilder,2017,7,31,7/31/17 18:00,19.318,7/31/17 8:00,14.337,17.003,4.981,19.628,14.647,17.174,4.981,sda,1,7/31/2017,a,6,29
P14,Maxfield Wilder,2017,8,1,8/1/17 18:00,19.912,8/1/17 8:00,14.529,17.308,5.383,20.032,15.094,17.59,4.938,sda,1,8/1/2017,a,6,29
P14,Maxfield Wilder,2017,8,2,8/2/17 18:00,21.175,8/2/17 8:00,16.034,18.453,5.141,20.25,15.542,17.889,4.708,sda,1,8/2/2017,a,6,29
P14,Maxfield Wilder,2017,8,3,8/3/17 18:00,21.628,8/3/17 8:00,16.677,19.099,4.951,20.362,15.777,18.05,4.585,sda,1,8/3/2017,a,6,29
P14,Maxfield Wilder,2017,8,4,8/4/17 17:00,20.984,8/4/17 8:00,16.773,18.838,4.211,20.484,16.064,18.209,4.42,sda,1,8/4/2017,a,6,29
P14,Maxfield Wilder,2017,8,5,8/5/17 16:00,19.651,8/5/17 8:00,16.439,17.921,3.212,20.539,16.224,18.3,4.314,sda,1,8/5/2017,a,6,29
P14,Maxfield Wilder,2017,8,6,8/6/17 18:00,19.865,8/6/17 8:00,15.652,17.727,4.213,20.399,16.241,18.236,4.158,sda,1,8/6/2017,a,6,29
P14,Maxfield Wilder,2017,8,7,8/7/17 17:00,20.174,8/7/17 8:00,16.344,18.118,3.83,20.11,16.17,18.035,3.94,sda,1,8/7/2017,a,6,29
P14,Maxfield Wilder,2017,8,8,8/8/17 18:00,20.293,8/8/17 8:00,15.652,17.942,4.641,19.81,16.075,17.817,3.736,sda,1,8/8/2017,a,6,29
P14,Maxfield Wilder,2017,8,9,8/9/17 17:00,20.198,8/9/17 8:00,16.153,18.004,4.045,19.583,15.979,17.639,3.603,sda,1,8/9/2017,a,6,29
P14,Maxfield Wilder,2017,8,10,8/10/17 18:00,19.603,8/10/17 8:00,16.177,17.692,3.426,19.212,15.997,17.449,3.216,sda,1,8/10/2017,a,6,29
P14,Maxfield Wilder,2017,8,11,8/11/17 17:00,18.889,8/11/17 8:00,16.106,17.313,2.783,18.696,15.597,17.033,3.099,sda,1,8/11/2017,a,6,29
P14,Maxfield Wilder,2017,8,12,8/12/17 18:00,18.057,8/12/17 9:00,15.772,16.679,2.285,18.206,15.224,16.596,2.983,sda,1,8/12/2017,a,6,29
P14,Maxfield Wilder,2017,8,13,8/13/17 16:00,17.272,8/13/17 8:00,15.772,16.392,1.5,17.867,14.803,16.234,3.063,sda,,8/13/2017,a,6,29
P14,Maxfield Wilder,2017,8,14,8/14/17 19:00,16.558,8/14/17 8:00,13.546,15.209,3.012,17.717,14.684,16.086,3.033,sda,,8/14/2017,a,6,29
P14,Maxfield Wilder,2017,8,15,8/15/17 18:00,16.868,8/15/17 8:00,13.04,14.883,3.828,17.656,14.383,15.935,3.273,sda,,8/15/2017,a,6,29
P14,Maxfield Wilder,2017,8,16,8/16/17 18:00,17.819,8/16/17 8:00,13.209,15.472,4.61,17.649,14.264,15.883,3.385,sda,,8/16/2017,a,6,29
P14,Maxfield Wilder,2017,8,17,8/17/17 18:00,18.557,8/17/17 7:00,15.342,16.653,3.215,17.704,13.911,15.771,3.792,sda,,8/17/2017,a,6,29
P14,Maxfield Wilder,2017,8,18,8/18/17 18:00,18.461,8/18/17 8:00,14.002,16.257,4.459,17.948,13.977,15.893,3.972,sda,,8/18/2017,a,6,29
P14,Maxfield Wilder,2017,8,19,8/19/17 18:00,18.01,8/19/17 8:00,14.936,16.317,3.074,18.19,14.275,16.149,3.915,sda,1,8/19/2017,a,6,29
P14,Maxfield Wilder,2017,8,20,8/20/17 18:00,17.653,8/20/17 8:00,13.305,15.608,4.348,18.241,14.549,16.311,3.692,sda,1,8/20/2017,a,6,29
P14,Maxfield Wilder,2017,8,21,8/21/17 18:00,18.271,8/21/17 8:00,14.002,16.063,4.269,18.125,14.586,16.276,3.539,sda,1,8/21/2017,a,6,29
P14,Maxfield Wilder,2017,8,22,8/22/17 18:00,18.557,8/22/17 8:00,15.127,16.67,3.43,17.928,14.425,16.105,3.503,sda,,8/22/2017,a,6,29
P14,Maxfield Wilder,2017,8,23,8/23/17 18:00,18.176,8/23/17 8:00,15.127,16.611,3.049,17.894,14.164,15.972,3.73,sda,,8/23/2017,a,6,29
P14,Maxfield Wilder,2017,8,24,8/24/17 17:00,17.748,8/24/17 9:00,15.605,16.409,2.143,17.986,14.226,16.02,3.76,sda,,8/24/2017,a,6,29
P14,Maxfield Wilder,2017,8,25,8/25/17 18:00,17.082,8/25/17 8:00,12.871,15.057,4.211,18.156,14.342,16.161,3.813,sda,1,8/25/2017,a,6,29
P14,Maxfield Wilder,2017,8,26,8/26/17 18:00,17.772,8/26/17 8:00,13.112,15.384,4.66,18.132,14.393,16.193,3.738,sda,1,8/26/2017,a,6,29
P14,Maxfield Wilder,2017,8,27,8/27/17 18:00,18.295,8/27/17 8:00,13.738,15.944,4.557,18.169,14.448,16.215,3.721,sda,1,8/27/2017,a,6,29
P14,Maxfield Wilder,2017,8,28,8/28/17 18:00,19.46,8/28/17 8:00,14.816,17.05,4.644,18.278,14.298,16.231,3.98,sda,1,8/28/2017,a,6,29
P14,Maxfield Wilder,2017,8,29,8/29/17 18:00,18.39,8/29/17 8:00,15.485,16.893,2.905,18.546,14.555,16.467,3.991,sda,1,8/29/2017,a,6,29
P14,Maxfield Wilder,2017,8,30,8/30/17 18:00,18.438,8/30/17 8:00,15.509,16.77,2.929,18.754,14.775,16.685,3.979,sda,1,8/30/2017,a,6,29
P14,Maxfield Wilder,2017,8,31,8/31/17 18:00,18.509,8/31/17 8:00,14.553,16.517,3.956,18.988,15.069,16.952,3.919,sda,1,8/31/2017,a,6,29
P14,Maxfield Wilder,2017,9,1,9/1/17 18:00,18.961,9/1/17 8:00,14.673,16.71,4.288,19.015,15.307,17.104,3.708,sda,1,9/1/2017,a,6,29
P14,Maxfield Wilder,2017,9,2,9/2/17 18:00,19.222,9/2/17 8:00,14.649,16.909,4.573,19.148,15.498,17.269,3.65,sda,1,9/2/2017,a,6,29
P14,Maxfield Wilder,2017,9,3,9/3/17 19:00,19.936,9/3/17 8:00,15.796,17.814,4.14,19.202,15.651,17.404,3.551,sda,1,9/3/2017,a,6,29
P14,Maxfield Wilder,2017,9,4,9/4/17 18:00,19.651,9/4/17 8:00,16.487,18.116,3.164,19.311,15.999,17.596,3.312,sda,1,9/4/2017,a,6,29
P14,Maxfield Wilder,2017,9,5,9/5/17 17:00,19.318,9/5/17 9:00,16.82,18.049,2.498,19.144,16.296,17.662,2.849,sda,1,9/5/2017,a,6,29
P14,Maxfield Wilder,2017,9,6,9/6/17 18:00,18.818,9/6/17 8:00,16.582,17.712,2.236,18.958,16.456,17.646,2.502,sda,1,9/6/2017,a,6,29
P14,Maxfield Wilder,2017,9,7,9/7/17 15:00,19.27,9/7/17 9:00,16.987,17.865,2.283,18.666,16.432,17.472,2.233,sda,1,9/7/2017,a,6,29
P14,Maxfield Wilder,2017,9,8,9/8/17 17:00,17.796,9/8/17 9:00,16.749,17.171,1.047,18.445,16.067,17.159,2.378,sda,1,9/8/2017,a,6,29
P14,Maxfield Wilder,2017,9,9,9/9/17 17:00,17.915,9/9/17 8:00,15.772,16.797,2.143,18.305,15.726,16.913,2.579,sda,1,9/9/2017,a,6,29
P14,Maxfield Wilder,2017,9,10,9/10/17 17:00,17.891,9/10/17 9:00,15.629,16.591,2.262,17.959,15.272,16.535,2.687,sda,,9/10/2017,a,6,29
P14,Maxfield Wilder,2017,9,11,9/11/17 18:00,18.105,9/11/17 8:00,13.93,15.927,4.175,17.537,14.787,16.101,2.751,sda,,9/11/2017,b,6,29
P14,Maxfield Wilder,2017,9,12,9/12/17 18:00,18.343,9/12/17 8:00,14.433,16.33,3.91,17.255,14.133,15.641,3.122,sda,,9/12/2017,b,6,29
P14,Maxfield Wilder,2017,9,13,9/13/17 18:00,16.392,9/13/17 9:00,13.401,15.064,2.991,16.915,13.615,15.206,3.3,sda,,9/13/2017,c,6,29
P14,Maxfield Wilder,2017,9,14,9/14/17 18:00,16.32,9/14/17 9:00,13.594,14.828,2.726,16.462,13.321,14.864,3.141,sda,,9/14/2017,c,6,29
P14,Maxfield Wilder,2017,9,15,9/15/17 18:00,15.819,9/15/17 9:00,12.171,13.95,3.648,15.93,13.187,14.54,2.744,sda,,9/15/2017,c,6,29
P14,Maxfield Wilder,2017,9,16,9/16/17 18:00,15.533,9/16/17 8:00,12.147,13.753,3.386,15.224,12.871,14.032,2.354,sda,,9/16/2017,,6,29
P14,Maxfield Wilder,2017,9,17,9/17/17 18:00,14.721,9/17/17 8:00,13.57,14.195,1.151,14.715,12.622,13.65,2.092,sda,,9/17/2017,,6,29
P14,Maxfield Wilder,2017,9,18,9/18/17 15:00,14.385,9/18/17 23:00,12.992,13.662,1.393,14.129,12.147,13.144,1.981,sda,,9/18/2017,,6,29
P14,Maxfield Wilder,2017,9,19,9/19/17 16:00,13.401,9/19/17 8:00,12.219,12.769,1.182,13.639,11.813,12.75,1.826,sda,,9/19/2017,,6,29
P14,Maxfield Wilder,2017,9,20,9/20/17 13:00,12.823,9/20/17 23:00,11.662,12.391,1.161,13.262,11.604,12.447,1.658,sda,,9/20/2017,,6,29
P14,Maxfield Wilder,2017,9,21,9/21/17 17:00,12.219,9/21/17 8:00,10.271,11.291,1.948,13.036,11.105,12.069,1.931,sda,,9/21/2017,,6,29
P14,Maxfield Wilder,2017,9,22,9/22/17 16:00,12.389,9/22/17 8:00,9.829,11.192,2.56,12.957,10.884,11.905,2.073,sda,,9/22/2017,,6,29
P14,Maxfield Wilder,2017,9,23,9/23/17 17:00,12.896,9/23/17 8:00,10.687,11.631,2.209,13.163,10.818,11.963,2.345,sda,,9/23/2017,,6,29
P14,Maxfield Wilder,2017,9,24,9/24/17 17:00,13.137,9/24/17 8:00,10.075,11.546,3.062,13.536,10.911,12.147,2.625,sda,,9/24/2017,,6,29
P14,Maxfield Wilder,2017,9,25,9/25/17 17:00,13.834,9/25/17 7:00,11.443,12.514,2.391,13.979,11.183,12.483,2.796,sda,,9/25/2017,,6,29
P14,Maxfield Wilder,2017,9,26,9/26/17 17:00,14.84,9/26/17 8:00,11.759,13.178,3.081,14.315,11.58,12.868,2.736,sda,,9/26/2017,,6,29
P14,Maxfield Wilder,2017,9,27,9/27/17 17:00,15.438,9/27/17 9:00,12.316,13.676,3.122,14.319,11.642,12.936,2.676,sda,,9/27/2017,,6,29
P14,Maxfield Wilder,2017,9,28,9/28/17 17:00,15.318,9/28/17 9:00,12.171,13.641,3.147,14.343,11.803,13.039,2.54,sda,,9/28/2017,,6,29
P14,Maxfield Wilder,2017,9,29,9/29/17 16:00,14.745,9/29/17 23:00,12.606,13.893,2.139,14.067,11.562,12.791,2.505,sda,,9/29/2017,,6,29
P14,Maxfield Wilder,2017,9,30,9/30/17 18:00,12.92,9/30/17 8:00,11.127,12.105,1.793,13.644,11.174,12.388,2.471,sda,,9/30/2017,,6,29
P14,Maxfield Wilder,2017,10,1,10/1/17 16:00,13.305,10/1/17 23:00,11.2,12.266,2.105,13.091,10.621,11.86,2.47,sda,,10/1/2017,,6,29
P14,Maxfield Wilder,2017,10,2,10/2/17 17:00,11.904,10/2/17 9:00,9.756,10.776,2.148,12.527,10.035,11.289,2.492,sda,,10/2/2017,,6,29
P14,Maxfield Wilder,2017,10,3,10/3/17 17:00,11.88,10/3/17 8:00,9.04,10.362,2.84,12.055,9.405,10.7,2.651,sda,,10/3/2017,,6,29
P14,Maxfield Wilder,2017,10,4,10/4/17 17:00,11.565,10/4/17 9:00,8.444,9.974,3.121,11.9,9.286,10.53,2.614,sda,,10/4/2017,,6,29
P14,Maxfield Wilder,2017,10,5,10/5/17 17:00,11.37,10/5/17 9:00,8.07,9.646,3.3,11.623,8.981,10.234,2.643,sda,,10/5/2017,,6,29
P14,Maxfield Wilder,2017,10,6,10/6/17 17:00,11.443,10/6/17 9:00,8.195,9.773,3.248,11.446,8.729,10.021,2.717,sda,,10/6/2017,,6,29
P14,Maxfield Wilder,2017,10,7,10/7/17 15:00,11.832,10/7/17 1:00,10.296,10.915,1.536,11.258,8.683,9.917,2.575,sda,,10/7/2017,,6,29
P14,Maxfield Wilder,2017,10,8,10/8/17 16:00,11.37,10/8/17 9:00,9.064,10.194,2.306,,,,,,,10/8/2017,,6,29
P14,Maxfield Wilder,2017,10,9,10/9/17 17:00,10.663,10/9/17 9:00,7.995,9.286,2.668,,,,,,,10/9/2017,,6,29
P14,Maxfield Wilder,2017,10,10,10/10/17 17:00,10.565,10/10/17 5:00,8.717,9.631,1.848,,,,,,,10/10/2017,,6,29
P15,Price,2017,6,5,6/5/17 16:00,13.618,6/5/17 8:00,10.32,12.143,3.298,,,,,,,6/5/2017,,4,19
P15,Price,2017,6,6,6/6/17 16:00,14.745,6/6/17 7:00,11.929,13.25,2.816,,,,,,,6/6/2017,,4,19
